Title,Authors,Year of Publication,DOI,Source
Artificial intelligence and machine learning for the optimization of pharmaceutical wastewater treatment systems: a review,"Voravich Ganthavee, Antoine Prandota Trzcinski",2024,https://doi.org/10.1007/s40684-023-00554-z,https://link.springer.com/
Reinforcing Cyber Security of Critical Infrastructures through Digital Twins,No authors,2024,https://doi.org/10.1007/s40684-023-00554-z,https://link.springer.com/
Digital Twin Architecture for a Sustainable Control System in Aircraft Engines,"Maryam Farsi, Bernadin Namoano, ... John Ahmet Erkoyuncu",2024,https://doi.org/10.1007/s40684-023-00554-z,https://link.springer.com/
Design Decomposition for Cyber Resiliency in Cyber-Physical Production Systems,"Tanel Aruväli, Matteo De Marchi, ... Dominik Matt",2024,https://doi.org/10.1007/s40684-023-00554-z,https://link.springer.com/
"Can industry 5.0 technologies overcome supply chain disruptions?—a perspective study on pandemics, war, and climate change issues","Shruti Agrawal, Rohit Agrawal, ... Jose Arturo Garza-Reyes",2024,https://doi.org/10.1007/s40684-023-00554-z,https://link.springer.com/
Social Media Perspectives on Digital Twins and the Digital Twins Maturity Model,"Jim Scheibmeir, Yashwant Malaiya",2024,https://doi.org/10.1007/s40684-023-00554-z,https://link.springer.com/
An Analytical Framework for Analysing Barriers for the Implementation of Industry 4.0,"Hariom, Sonu Rajak, Amit Kumar",2024,https://doi.org/10.1007/s40684-023-00554-z,https://link.springer.com/
Digital Revolution in the Energy Sector: Effects of Using Digital Twin Technology,"Wadim Strielkowski, Gordon Rausser, Evgeny Kuzmin",2024,https://doi.org/10.1007/s40684-023-00554-z,https://link.springer.com/
Sustainability analysis of FarmFox IoT device towards Agriculture 5.0,"Ankita Das, Biswajit Debnath, ... Debashis De",2024,https://doi.org/10.1007/s40684-023-00554-z,https://link.springer.com/
"Digital Twin for Construction Sites: Concept, Definition, Steps","Mohamad Al Omari, Mojtaba Eslahi, ... Laurent Guillaumat",2024,https://doi.org/10.1007/s40684-023-00554-z,https://link.springer.com/
Digital Twin for Secure Semiconductor Lifecycle Management,"Mark Tehranipoor, Kimia Zamiri Azar, ... Farimah Farahmandi",2024,https://doi.org/10.1007/s40684-023-00554-z,https://link.springer.com/
"Air vehicle system health and asset management: modeling, simulation, and decision support","Olov Candell, Robert Hällqvist, ... Ramin Karim",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Velocious: A Resilient IoT Architecture for 6G Based Intelligent Transportation System with Expeditious Movement Mechanism,"S. Delsi Robinsha, B. Amutha",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Digital Twins in Biomanufacturing,"Michelangelo Canzoneri, Marc Horner, Prith Banerjee",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Industry Revolution 4.0: From Industrial Automation to Industrial Autonomy,"Pradeep Bedi, S. B. Goyal, ... Lakshmi C. Radhakrishnan",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Current state and emerging trends in advanced manufacturing: smart systems,"Kamyar Raoufi, John W. Sutherland, ... Karl R. Haapala",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Anomaly Detection in Materials Digital Twins with Multiscale ICME for Additive Manufacturing,"Anh Tran, Max Carlson, ... Warren Davis",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Systematic Review of Recent Trends of Industry 5.0 with Assistive Technologies in Higher Education and Smart Healthcare,"Neha Thakur, Pradeep Chouskey, ... Mayank Chopra",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
"Literature Review on the Smart Port: Evolution, Technological Development, Performance Indicators of Smart Ports","Wazeer Bakhsh, Chiara Fiori, Stefano de Luca",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Dynamic resource provisioning for cyber-physical systems in cloud-fog-edge computing,"Zhanyang Xu, Yanqi Zhang, ... Quan Qi",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
A roadmap for the development of human body digital twins,"Chenyu Tang, Wentian Yi, ... Luigi G. Occhipinti",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Digital Twins and Virtual Prototyping for Industrial Systems,Mohammad Yazdi,2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Next Generation Cyber-Physical Architecture and Training,"Siddhant Shrivastava, Aditya P. Mathur",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
The Cloud Continuum for Military Deployable Networks: Challenges and Opportunities,"Elisa Rojas, Diego Lopez-Pajares, ... Salvador Llopis Sánchez",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
An IoT Digital Twin for Cyber-Security Defence Based on Runtime Verification,"Jorge David de Hoz Diego, Anastasios Temperekidis, ... Charalambos Konstantinou",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Conformity Assessment: Relevance of Quality in the Age of Industry 4.0,Fahimullah Khanzada,2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Assessing the benefits of digital twins in neurosurgery: a systematic review,"Sorayouth Chumnanvej, Siriluk Chumnanvej, Susmit Tripathi",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Demystifying xAOSF/AOSR Framework in the Context of Digital Twin and Industry 4.0,"Fareed Ud Din, David Paul",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Digital Twins and Healthcare: Quick Overview and Human-Centric Perspectives,"Giacinto Barresi, Andrea Gaggioli, ... Lorenzo De Michieli",2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
"Smart Factory Digital Twin for Performance Measurement, Optimization, and Prediction",Suhas D. Joshi,2024,https://doi.org/10.1007/s13198-024-02481-x,https://link.springer.com/
Implementation of Digital Twins and Big Data Analytics in Industrial Production Processes,I. Naugolnova,2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
A Digital Twin Generic Architecture for Data-Driven Cyber-Physical Production Systems,"Miruna Iliuţă, Eugen Pop, ... Mihnea Alexandru Moisescu",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Effective Factors and Policies in Electrical Energy Security,"Hadi Vatankhah Ghadim, Jaber Fallah Ardashir, Philip Odonkor",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Artificial Intelligence-based Internet of Things for Industry 5.0,"Bhanu Chander, Souvik Pal, ... Rajkumar Buyya",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
"A Comprehensive Review on Recent Advancements in the Field of Internet of Things, Its Challenges and Future Scope","Rajneesh Randhawa, Madhvi Verma",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Cybersecurity Roadmap for Active Buildings,"Ricardo M. Czekster, Charles Morisset, ... John A. Clark",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Health Parameters Monitoring Through an Integrated Multilayer Digital Twin Architecture,"Constantin Lucian Aldea, Razvan Bocu, Delia Monica Duca Iliescu",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Risk Analysis in Internal Transport Systems in Logistics 4.0,Agnieszka Tubis,2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Opting for Industry 4.0: Challenge or Opportunity,"Kirti Wanjale, A. V. Chitre, Ruchi Doshi",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Developing Industry 4.0-based e-waste management: a decision-aided tool equipped with continuous function-valued intuitionistic fuzzy sets,"B. Aydoğan, G. Özçelik, M. Ünver",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Cyber-Physical Asset Management of Air Vehicle System,"Olov Candell, Robert Hällqvist, ... Ramin Karim",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Standards-Based Interoperable Digital Twin in Industry 4.0 – A Pilot Demonstration,"Karamjit Kaur, Matt Selway, ... Joseph Mathew",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Industrial IoT Platforms Enabling Industry 4.0 Digitization Towards Industry 5.0,"Pedro M. B. Torres, Geoffrey Spencer, ... Francisco Santos",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Digital Twin and Extended Reality: Strategic Approach and Practical Implementation,"Roberto Rocca, Roman Felipe Bastidas Santacruz, ... Elisa Negri",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Industry 4.0 Technologies for Maintenance Management – An Overview,"Małgorzata Jasiulewicz-Kaczmarek, Katarzyna Antosz",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Get Started with IoT,"Puthiyavan Udayakumar, R. Anandan",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
The Dynamic Data Driven Applications Systems (DDDAS) Paradigm and Emerging Directions,"Frederica Darema, Erik P. Blasch, ... Alex J. Aved",2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
Digital Twins: Accelerating Digital Transformation in the Real Estate Industry,Mattia Santi,2024,https://doi.org/10.3103/S8756699023010156,https://link.springer.com/
A Conceptual Framework for Digital Twin in Healthcare: Evidence from a Systematic Meta-Review,"Giulia Pellegrino, Massimiliano Gervasi, ... Angelo Corallo",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
Modular Smart City Digital Twins: A Survey of Key Technologies,"Eero Immonen, Tero Villman, ... Jari Kaivo-oja",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
Design and Modelling of Digital Twin Technology to Improve Freight Logistics,"Hema Shreaya Sura, Mohd Avesh, Swati Mohapatra",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
"Physical Security, Cyber Security, and Critical Infrastructure: An Introduction","Maurizio Martellini, Stanislav Abaimov",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
Value Creation in Smart Agriculture with Digital Twins,"Blake Fomiatti, Matthew Wysel",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
Circular Economy Advances with Artificial Intelligence and Digital Twin: Multiple-Case Study of Chinese Industries in Agriculture,"Ali Zain Anwar, Mahreen Zain, ... Faisal Abdulaziz Almisned",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
Foundations: Underlying Concepts of this Research,Sascha Julian Oks,2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
Exploring IoT Applications in Industry 4.0—Insights from Review of Literature,"Soureesh De, Arpan Kumar Kar",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
Implementation of Microgrid Digital Twin System for Unmanned Vehicles with Cloud Computing Techniques,"M. Guru Vimal Kumar, S. Karunakaran, ... Allam Balaram",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
Infrastructure and Complex Systems Automation,"Florin Gheorghe Filip, Kauko Leiviskä",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
Integration of AI and IoT Approaches for Evaluating Cybersecurity Risk on Smart City,"Roberto O. Andrade, Sang Guun Yoo, ... Ivan Ortiz",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
Intelligent Supply Chains Through Implementation of Digital Twins,"Oray Kulaç, Banu Y. Ekren, A. Özgür Toy",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
A Necessary Condition for Industrial Internet of Things Sustainability,"Andrei Dakhnovich, Dmitrii Moskvin, Dmitrii Zegzhda",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
A Systems Engineering-Oriented Learning Factory for Industry 4.0,"Theodor Borangiu, Silviu Răileanu, ... Silvia Anton",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
"Intelligent Healthcare Systems intheMetaverse: Architecture, Applications, Challenges, and Opportunities","D. Lakshmi, Isha Kondurkar, ... Roshni Banerjee",2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
The Power of Industrial Cybersecurity,Andreas Kind,2023,https://doi.org/10.1007/s10796-024-10536-4,https://link.springer.com/
The Challenges with Internet of Things Security for Business,"Ievgeniia Kuzminykh, Bogdan Ghita, Jose M. Such",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Industrial Internet of Things (IIoT),"Randolf Schmitt, Christian Borck",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Develop Security Strategy for IoT/OT with Defender for IoT,"Puthiyavan Udayakumar, R. Anandan",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Integration of IoT and Industry 4.0: Revolutionizing Industrial Processes,Aneesh Pradeep,2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Frontiers and trends of supply chain optimization in the age of industry 4.0: an operations research perspective,"Zhitao Xu, Adel Elomri, ... Zhenyong Wu",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Evolution of Manufacturing and Its Journey Towards Digital Twin,"Surjya Kanta Pal, Debasish Mishra, ... Srikanta Pal",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Dependable and secure infrastructures and systems in intelligent environments,"Simona Bernardi, Matthias Eckhart, ... Simin Nadjm-Tehrani",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Advances in Smart Maintenance for Sustainable Manufacturing in Industry 4.0,"Abdelkrim Hadjadji, Sasan Sattarpanah Karganroudi, ... Said Echchakoui",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Archetypes of Digital Twins,"Hendrik van der Valk, Hendrik Haße, ... Boris Otto",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
The Role of Blockchain with a Cybersecurity Maturity Model in the Governance of Higher Education Supply Chains,"Stefan Kendzierskyj, Hamid Jahankhani, ... Longzhi Yang",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Sustainability of Industry 6.0 in Global Perspective: Benefits and Challenges,"Shubhangi Chourasia, Ankit Tyagi, ... Qasim Murtaza",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Current Smart Communities and Cities,"Pedro Ponce, Therese Peffer, ... Sadam Hussain",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Conceptualizing a Digital Twin Architecture for Enhanced Control in Precast Concrete Production,"Amanda Cole, Omid Ameri Sianaki, Himanshu Shee",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
An Overview of Cloud-Based Services for Smart Production Plants,"Auday Al-Dulaimy, Leo Hatvani, ... Koteshwar Chirumalla",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
"Industry 4.0 in Micro, Small and Medium Sized Enterprises of the Sarajevo Canton","Mirha Bičo Ćar, Isak Karabegović, ... Savo Stupar",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Cloud material handling systems: a cyber-physical system to enable dynamic resource allocation and digital interoperability,"Cosmin Aron, Fabio Sgarbossa, ... Dmitry Ivanov",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
The Role of IoT in Optimizing Operations in the Oil and Gas Sector: A Review,"Saurav Kumar Sharma, Aisha Rani, ... Sayantan Ghosh",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Mapping Cyber-Physical Threats for Critical Infrastructures,"Michael Mundt, Harald Baier",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
CONTINGENT: Advanced Solution to Enhance Cyber Resilience Through Machine Learning Techniques,"Francisco Pérez Carrasco, Alberto García García, ... Pablo Gimenez Salazar",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Secure control and filtering for industrial metaverse,"Qing-Long Han, Derui Ding, Xiaohua Ge",2022,https://doi.org/10.1007/s10479-024-05879-9,https://link.springer.com/
Cybersecurity Technology Roadmap: Data and Information Security for Smart Grid Industry,"Anurag Yaddanapudi, Kaushik Chaudhary, ... Tugrul U. Daim",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Implementation of BIM and High Technology in Project Life Cycle,"Thu Anh Nguyen, Truong-An Pham",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Cybersecurity Challenges in Modern Supply Chain,"Gordana Zeba, Mirjana Čičak",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Abstracts of the 11th DACH+ Conference on Energy Informatics,No authors,2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Agent-based manufacturing — review and expert evaluation,"Terrin Pulikottil, Luis A. Estrada-Jimenez, ... Jose Barata",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Introduction to Part 3,Charles Møller,2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Digital Twins in Shipbuilding and Ship Operation,"Russ Hoffman, Paul Friedman, Dave Wetherbee",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Industry 4.0. Upsides and Downsides. Towards Industry 5.0,"Andreea Stanciu, Aurel Mihail Țîțu, ... José Machado",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Integrating Industry 5.0 Competencies: A Learning Factory Based Framework,"Lorenzo Agbomemewa, Fabio Daniele, ... Paolo Pedrazzoli",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Evaluating and Prioritizing the Barriers of Industry 4.0 Implementation in Indian SMEs: An ISM Approach,"Pratish Rawat, Yashpal, Jayant Kishor Purohit",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Smart Devices and Internet of Things for Sustainable Energy,Wasswa Shafik,2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Real-time event-based platform for the development of digital twin applications,Carlos Eduardo Belman López,2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Secure Infrastructure for Cyber-Physical Ranges,Vyron Kampourakis,2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
"Digital Transformation, Leadership, and Markets","Aysha Kattakath Mulangat Hydros, Umair B. Chaudhry",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
"Infrastructure for Digital Twins: Data, Communications, Computing, and Storage","Flavio Bonomi, Adam T. Drobot",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Managing Risks in Smart Warehouses from the Perspective of Industry 4.0,"S. P. Plakantara, Athanasia Karakitsiou, T. Mantzou",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Addressing Rapidly Aging Society Challenges Through Health 4.0,"Pedro A. Moreno-Sánchez, Konstantinos Banitsas, ... Maysam Abbod",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Big data and machine learning: A roadmap towards smart plants,"Bogdan Dorneanu, Sushen Zhang, ... Harvey Arellano-Garcia",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
A comprehensive study on Industry 4.0 in the pharmaceutical industry for sustainable development,"Devansh Sharma, Prachi Patel, Manan Shah",2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Smart Technologies as a Tool for Increasing the Competitiveness of the Company,Lucia Knapčíková,2023,https://doi.org/10.1186/s42162-022-00215-6,https://link.springer.com/
Edge artificial intelligence for big data: a systematic review,"Atefeh Hemmati, Parisa Raoufi, Amir Masoud Rahmani",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
Digital Twin Industrial Immune System: AI-driven Cybersecurity for Critical Infrastructures,"Michael Mylrea, Matt Nielsen, ... Masoud Abbaszadeh",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
The Potential of Digital Twins: Four Industry Perspectives,"John Fitzgerald, Peter Gorm Larsen, ... Jonas Åkeson",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
Industry 4.0 Application in ETO Companies: An Empirical Comparison,"Felix Schulze, Patrick Dallasega",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
A Security Framework for Railway System Deployments,Raymond Chan,2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
Predictive digital twin for offshore wind farms,"Amirashkan Haghshenas, Agus Hasan, ... Egil Tennfjord Mikalsen",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
Industry 4.0 Technologies for Ensuring the Functionality of Urban Infrastructure Socially Significant Elements: A Review,Liubov Adamtsevich,2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
Construction of Digital Twins of Socio-Economic Systems Using Mathematical Models Based on Status Functions,"Irina Veshneva, Alexander A. Bolshakov",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
Data Sharing Governance in Digital Twins and Smart Cities: The European Data Strategy,"Salvatore Sapienza, Monica Palmirani, Sara Greco",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
Navigating modern era at sea: legal challenges and opportunities of unmanned and autonomous shipping,Md Syful Islam,2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
Sustainable Smart City to Society 5.0,"Priyanka Mishra, Ghanshyam Singh",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
The Role of Statistical Methods in Modern Industry,"Ron S. Kenett, Shelemyahu Zacks, Peter Gedeck",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
PLM and the Digital Twin,John Stark,2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
A structural model of Welding 4.0 implementation challenges,"Shailendra Kumar, Khushboo Sharma, ... Vijayant Maan",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
InSecTT Technologies for the Enhancement of Industrial Security and Safety,"Sasikumar Punnekkat, Tijana Markovic, ... Per Erik Strandberg",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
Finding causal relationship and ranking of industry 4.0 implementation challenges: a fuzzy DEMATEL-ANP approach,"Mehrdad Kiani, Davood Andalib Ardakani",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
Integrated Signing Procedure Based Data Transfer Security and Authentication Framework for Internet of Things Applications,"Nasreen Fathima, Reshma Banu, G. F. Ali Ahammed",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
An Analysis of the Literature on Industry 4.0 and the Major Technologies,"Hamed Gholami, Falah Abu, ... Georges Abdul-Nour",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
Explainable deep learning approach for advanced persistent threats (APTs) detection in cybersecurity: a review,"Noor Hazlina Abdul Mutalib, Aznul Qalid Md Sabri, ... Nouar AlDahoul",2024,https://doi.org/10.1007/s00521-024-09723-w,https://link.springer.com/
Results—Digitization and AI Need New Culture of Thinking in Construction 4.0,Bianca Christina Weber-Lewerenz,2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Security Issues in Artificial Intelligence Use for Metaverse and Digital Twin Setups,Utku Kose,2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Construction Sector: IR 4.0 Applications,"Wesam Salah Alaloul, Syed Saad, Abdul Hannan Qureshi",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Artificial Intelligence for Digital Twin,Yan Zhang,2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Digital Work in Smart Production Systems,"Jochen Deuse, René Wöstmann, ... Christoph Rieger",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Designing Physical and Virtual Walkshop Methods for Speculative Internet of Things Research,"Nuri Kwon, Naomi Jacobs, ... Rachel Cooper",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Industry 4.0 and Product Lifecycle Management,John Stark,2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
ENHANCING INDUSTRIAL CONTROL SYSTEM FORENSICS USING REPLICATION-BASED DIGITAL TWINS,"Marietheres Dietz, Ludwig Englbrecht, Günther Pernul",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Developments of Technological Systems,"Sathish Kasilingam, Thorsten Wuest",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Security Challenges in Critical Infrastructures in Transport: The PRECINCT Athens Use Case,"Ioannis Lymaxis, Eftichia Georgiou",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Engineering of Trust Analysis-Driven Digital Twins for a Medical Device,"Marcello M. Bersani, Chiara Braghin, ... Patrizia Scandurra",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
An Interactive Digital Twin Platform for Offshore Wind Farms’ Development,"Agus Hasan, Zhicheng Hu, ... Umit Cali",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
BioSecure Digital Twin: Manufacturing Innovation and Cybersecurity Resilience,"Michael Mylrea, Charles Fracchia, ... Nathan Case",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
COGNIBUILD: Cognitive Digital Twin Framework for Advanced Building Management and Predictive Maintenance,Sofia Agostinelli,2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
"Industry 4.0 Concepts, Technologies, and Its Ecosystem","Kubra Nur Ozcan, Ozge Yesilyurt, ... Batihan Konuk",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Design Principles for Shared Digital Twins in Distributed Systems,"Hendrik Haße, Hendrik van der Valk, ... Boris Otto",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Capacity Building for Digital Work – A Case from Sino-German Cooperation,"Andreas Kimmig, Jieyang Peng, Jivka Ovtcharova",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Digital Twins for Nuclear Power Plants and Facilities,"David J. Kropaczek, Vittorio Badalassi, ... W. David Pointer",2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
The State-of-the-Art in the Theoretical and Practical Applications of the Digital Twins Components,Vytautas Ostaševičius,2024,https://doi.org/10.1007/s10462-024-10890-4,https://link.springer.com/
Industrial Digitalization Solutions for Precision Forestry Towards Forestry 4.0,"Pedro M. B. Torres, Geoffrey Spencer, ... Rogério Dionísio",2023,https://doi.org/10.1007/s00170-021-07782-0,https://link.springer.com/
Effects of Organizational Cyber Security Culture Across the Energy Sector Supply Chain,"Susanne Barkhald Sandberg, Aida Akbarzadeh, Vasileios Gkioulos",2023,https://doi.org/10.1007/s00170-021-07782-0,https://link.springer.com/
"An Introduction to Industry 5.0: History, Foundations, and Futures",Gary S. Metcalf,2023,https://doi.org/10.1007/s00170-021-07782-0,https://link.springer.com/
Assessment of researches and case studies on Cloud Manufacturing: a bibliometric analysis,"Daniel Alexandre Morelli, Paulo Sergio de Arruda Ignacio",2023,https://doi.org/10.1007/s00170-021-07782-0,https://link.springer.com/
Collaborative approaches in sustainable and resilient manufacturing,"Luis M. Camarinha-Matos, Andre Dionisio Rocha, Paula Graça",2023,https://doi.org/10.1007/s00170-021-07782-0,https://link.springer.com/
A Systematic Review on Extended Reality Applications for Sustainable Manufacturing Across the Product Lifecycle,"Chih-Hsing Chu, Jie-Ke Pan",2023,https://doi.org/10.1007/s00170-021-07782-0,https://link.springer.com/
"Data Collection, Presentation and Analysis","Uche M. Mbanaso, Lucienne Abrahams, Kennedy Chinedu Okafor",2023,https://doi.org/10.1007/s00170-021-07782-0,https://link.springer.com/
Human Digital Twin Exploring Connectivity and Security Issues,"Samuel D. Okegbile, Jun Cai, Changyan Yi",2023,https://doi.org/10.1007/s00170-021-07782-0,https://link.springer.com/
Impact of industry 4.0 on healthcare systems of low- and middle- income countries: a systematic review,"Joseph Mwanza, Arnesh Telukdarie, Tak Igusa",2023,https://doi.org/10.1007/s00170-021-07782-0,https://link.springer.com/
Introduction,Yassine Maleh,2023,https://doi.org/10.1007/s00170-021-07782-0,https://link.springer.com/
